row_id,credit_limit,sex,education,marital_status,age,latest_repayment_status,maximum_repayment_delay_6m,delayed_months_6m,average_bill_6m,bill_change_sep_to_apr,total_payment_6m,payment_to_bill_ratio_6m,zero_payment_months_6m,utilization_sep,repayment_assistance_plan,payment_difficulty_next_month
CR26-101794,20000,male,university,single,26,1,3,6,18100,-1900,6200,0.06,2,0.85,no,1
CR26-128695,140000,female,graduate_school,married,41,-1,2,1,500,400,2000,0.62,2,0.01,yes,0
CR26-127454,50000,male,university,single,25,0,0,0,49400,-2600,11700,0.04,0,0.96,no,0
CR26-120133,60000,male,graduate_school,single,25,-1,0,0,33100,-32400,58600,0.3,0,0.02,yes,0
CR26-111875,90000,female,graduate_school,single,25,0,0,0,15700,-2800,18000,0.19,0,0.16,no,0
CR26-117349,30000,female,university,single,33,0,0,0,28400,1800,14000,0.08,0,1.0,yes,1
CR26-113068,450000,female,graduate_school,married,69,-1,0,0,2000,-400,10500,0.89,2,0.0,no,0
CR26-124355,150000,male,university,single,24,-1,0,0,5800,8500,25800,0.74,1,0.06,no,0
CR26-110252,150000,female,high_school,married,48,0,0,0,2800,8600,7500,0.45,1,0.06,no,0
CR26-107768,460000,male,graduate_school,single,28,0,0,0,343200,213300,70200,0.03,0,1.0,no,0
CR26-103356,240000,male,university,married,31,0,0,0,176900,-16000,43900,0.04,0,0.7,no,0
CR26-111917,50000,male,university,single,42,0,0,0,39400,30300,17500,0.07,0,0.99,no,0
CR26-124990,70000,male,university,single,36,1,1,1,17600,-26500,30800,0.29,0,0.0,no,1
CR26-104769,20000,female,graduate_school,single,22,0,0,0,14200,16200,4200,0.05,1,0.97,no,1
CR26-107615,100000,female,university,married,26,0,0,0,6900,1600,10900,0.26,0,0.07,no,0
CR26-124258,130000,female,high_school,married,33,0,0,0,82700,78700,14500,0.03,0,0.94,no,0
CR26-125884,200000,male,university,married,46,1,1,1,1300,0,7700,1.0,2,0.0,no,0
CR26-118927,110000,female,graduate_school,single,26,0,0,0,28700,11900,8400,0.05,0,0.35,no,0
CR26-112407,250000,female,university,single,44,-1,0,0,16200,-13700,46500,0.48,2,0.09,no,0
CR26-107329,50000,male,university,married,27,0,0,0,16000,-9500,25100,0.26,0,0.2,no,0
CR26-104135,50000,female,high_school,married,40,0,0,0,35900,48500,26300,0.12,1,0.97,no,0
CR26-124312,20000,male,high_school,single,61,3,3,3,800,1900,3300,0.58,4,0.1,no,1
CR26-126084,30000,male,university,single,22,1,1,1,10100,2300,27100,0.45,0,0.16,no,1
CR26-129325,80000,female,university,single,24,2,2,1,41200,4100,18100,0.07,0,0.57,no,0
CR26-127773,90000,female,university,single,23,2,4,6,38600,-500,6400,0.03,3,0.42,no,1
CR26-120765,50000,female,university,married,35,0,0,0,3900,23300,0,0.0,6,0.47,no,0
CR26-126791,150000,female,high_school,married,26,0,0,0,63900,92800,19500,0.05,3,0.62,yes,0
CR26-107609,230000,female,university,single,26,1,1,1,0,0,8600,5.0,5,0.0,no,1
CR26-110127,130000,male,graduate_school,single,27,1,2,4,28300,58400,10400,0.06,2,0.46,no,0
CR26-119632,160000,female,university,single,30,0,2,1,33600,-102500,145800,0.72,1,0.11,no,1
CR26-109118,130000,female,university,single,23,-1,0,0,0,100,0,0.0,6,0.0,no,1
CR26-121348,20000,male,university,single,24,1,2,2,8200,-300,13900,0.28,3,0.6,no,0
CR26-118893,270000,female,graduate_school,single,31,-1,0,0,3000,8100,3200,0.18,3,0.03,no,0
CR26-106894,210000,female,university,married,40,-2,0,0,2900,-100,17600,1.03,0,0.01,no,0
CR26-127131,150000,female,university,single,27,-1,0,0,9600,-11400,31700,0.55,0,0.03,no,0
CR26-125354,290000,female,graduate_school,married,51,-2,0,0,11500,-500,70000,1.01,0,0.0,no,0
CR26-126241,220000,female,university,married,51,0,0,0,8800,41100,7000,0.11,3,0.16,no,0
CR26-114395,140000,female,university,married,35,1,2,4,133100,-12000,26000,0.03,3,0.93,no,0
CR26-115545,150000,female,high_school,single,34,-2,0,0,900,1100,5200,0.96,0,0.01,no,0
CR26-129662,20000,female,university,married,38,1,1,1,300,0,2000,1.0,5,0.0,no,0
CR26-111308,120000,female,university,married,40,0,0,0,72800,66700,15900,0.04,0,0.88,no,0
CR26-106288,150000,female,high_school,married,42,-1,0,0,10500,-2800,45800,0.73,1,0.07,no,0
CR26-113761,130000,male,graduate_school,married,58,0,0,0,65200,137500,7900,0.02,2,1.06,no,0
CR26-114564,300000,female,university,single,28,0,0,0,22100,12200,24100,0.18,0,0.08,no,0
CR26-107828,200000,female,graduate_school,single,28,-1,0,0,4800,-7000,23100,0.81,0,0.03,no,1
CR26-111693,500000,female,university,married,41,-1,2,2,2200,500,10100,0.77,1,0.01,no,0
CR26-116525,500000,female,graduate_school,single,28,2,2,2,91600,17600,37200,0.07,1,0.2,no,0
CR26-119752,40000,female,university,single,23,-1,2,1,12900,-24300,29500,0.38,1,0.02,no,1
CR26-111190,210000,female,graduate_school,married,43,1,1,1,0,0,0,0.0,6,0.0,no,0
CR26-108967,30000,male,high_school,single,26,2,2,6,15500,-1700,9000,0.1,2,0.49,no,0
CR26-127621,50000,female,graduate_school,single,28,-1,0,0,1600,6000,6800,0.69,1,0.12,no,0
CR26-106327,390000,male,university,married,42,-1,0,0,2300,-3100,12800,0.91,0,0.0,no,0
CR26-120121,240000,female,graduate_school,married,33,-1,0,0,33000,-3500,5800,0.03,1,0.13,no,1
CR26-112882,170000,male,university,married,37,-2,0,0,19800,5600,114300,0.96,1,0.03,no,0
CR26-127370,140000,male,graduate_school,married,43,-1,0,0,1500,800,8900,1.0,0,0.01,no,0
CR26-127596,20000,male,university,single,43,0,0,0,19900,1200,7600,0.06,0,0.98,yes,0
CR26-122389,80000,female,university,married,25,0,0,0,57300,27900,13700,0.04,0,0.95,no,0
CR26-111192,100000,female,university,single,37,1,2,2,1500,2100,6500,0.73,1,0.03,yes,1
CR26-127598,320000,male,university,single,36,0,0,0,192000,211500,29200,0.03,0,0.99,no,0
CR26-118716,70000,female,university,single,36,0,0,0,40800,37800,8500,0.03,0,0.97,yes,0
CR26-113975,20000,female,university,single,26,2,2,3,19600,-800,4200,0.04,1,0.95,no,0
CR26-116304,200000,female,university,married,36,0,0,0,120700,139600,52700,0.07,0,0.88,yes,0
CR26-117893,220000,male,university,married,48,-1,0,0,22600,55200,86900,0.64,0,0.28,yes,0
CR26-127961,140000,female,university,other_or_unknown,30,0,0,0,99900,10500,23000,0.04,0,0.76,no,0
CR26-118009,420000,female,university,single,29,0,0,0,234300,405500,222800,0.16,0,0.97,no,0
CR26-112586,140000,female,high_school,single,26,2,2,1,142500,1200,32000,0.04,0,1.03,no,1
CR26-109718,200000,female,university,married,40,-1,0,0,400,0,2300,1.0,0,0.0,no,0
CR26-124452,200000,male,graduate_school,single,29,-2,0,0,4700,-3100,23100,0.82,1,0.04,yes,0
CR26-102677,80000,male,university,married,40,0,0,0,72800,-1500,20400,0.05,0,0.89,no,0
CR26-115781,50000,female,high_school,married,57,2,2,1,30800,28900,10000,0.05,0,0.95,no,1
CR26-115611,210000,female,graduate_school,married,28,1,1,1,0,0,0,0.0,6,0.0,no,0
CR26-103349,100000,female,high_school,married,32,0,2,4,37000,-8100,14200,0.06,1,0.32,no,0
CR26-110130,180000,female,other,single,26,0,0,0,121500,-118800,250100,0.34,0,0.23,no,0
CR26-128241,200000,female,unknown,married,41,1,1,1,100,-100,700,0.74,4,0.0,no,0
CR26-112714,440000,male,graduate_school,single,33,-2,0,0,3900,-2200,122500,5.0,0,0.01,yes,0
CR26-119068,130000,female,high_school,single,40,0,0,0,50000,98900,14000,0.05,2,0.76,no,0
CR26-124397,70000,female,high_school,married,38,0,0,0,19800,8500,7800,0.07,0,0.35,no,0
CR26-112271,20000,female,university,married,38,0,0,0,9100,17300,6200,0.11,2,0.98,no,0
CR26-116297,260000,female,graduate_school,married,42,-2,0,0,26400,-121400,177300,1.12,1,0.02,no,0
CR26-102116,360000,male,university,married,42,1,1,1,0,0,0,0.0,6,0.0,no,0
CR26-111452,180000,male,university,married,30,0,0,0,93700,82200,21500,0.04,0,0.75,no,0
CR26-107978,140000,male,graduate_school,married,55,1,1,1,0,0,0,0.0,6,0.0,yes,1
CR26-109573,230000,female,university,single,30,0,0,0,67000,7900,55600,0.14,0,0.32,no,0
CR26-127363,80000,female,graduate_school,single,29,0,0,0,52100,-6900,28100,0.09,0,0.6,no,0
CR26-113174,360000,female,university,single,31,0,0,0,67800,-14100,50800,0.12,0,0.14,yes,0
CR26-100655,50000,female,university,married,36,0,0,0,30000,35500,9100,0.05,0,1.0,no,0
CR26-110710,240000,female,graduate_school,single,30,1,1,2,-100,10900,0,0.0,6,0.04,no,0
CR26-116259,50000,female,high_school,married,35,2,2,4,32100,39800,4000,0.02,1,1.0,yes,0
CR26-127161,120000,female,university,single,27,0,0,0,12800,1900,7000,0.09,1,0.13,no,0
CR26-107790,70000,male,university,married,37,0,2,3,51500,41500,9700,0.03,2,0.97,no,0
CR26-118451,80000,female,graduate_school,single,34,-1,2,1,17600,33600,41100,0.39,2,0.44,no,0
CR26-113823,50000,female,university,married,42,0,0,0,36500,18700,39100,0.18,0,0.96,no,0
CR26-123839,360000,male,university,married,37,1,1,1,0,0,0,0.0,6,0.0,yes,1
CR26-127952,380000,female,graduate_school,single,32,-1,0,0,108000,-29400,84000,0.13,0,0.24,no,0
CR26-122250,50000,male,university,single,27,0,0,0,10200,25100,3600,0.06,3,0.5,no,0
CR26-125228,20000,male,high_school,single,27,0,0,0,15800,-2500,11300,0.12,1,0.67,no,0
CR26-101355,20000,female,university,single,28,0,0,0,12900,-3800,4800,0.06,1,0.54,no,0
CR26-129171,10000,female,university,married,55,3,3,6,6500,-2300,3200,0.08,3,0.54,yes,1
CR26-110230,240000,female,graduate_school,single,35,-2,0,0,500,-800,20400,5.0,3,0.0,yes,0
CR26-109458,210000,female,university,married,50,1,1,1,0,0,0,0.0,6,0.0,no,1
CR26-127790,50000,female,university,single,24,1,2,2,37500,22000,10800,0.05,0,0.98,yes,0
CR26-112442,300000,male,university,married,30,-1,0,0,600,-1200,5400,1.43,0,0.0,no,0
CR26-120926,70000,female,university,married,34,2,2,6,18300,-2400,7100,0.06,0,0.24,no,0
CR26-113478,50000,male,university,single,23,0,0,0,36000,40400,16100,0.07,0,0.96,no,0
CR26-117759,310000,female,university,single,25,0,0,0,19200,12000,17500,0.15,0,0.09,no,0
CR26-126788,50000,male,university,married,40,1,2,2,38400,31400,5900,0.03,1,0.98,yes,0
CR26-115956,200000,male,university,married,54,0,0,0,13800,48900,7300,0.07,0,0.21,yes,0
CR26-105363,230000,female,university,married,39,0,0,0,4100,24500,0,0.0,6,0.11,no,0
CR26-104192,360000,male,graduate_school,married,39,-1,2,1,800,900,3200,0.7,2,0.0,no,0
CR26-115261,160000,male,graduate_school,single,53,2,2,2,1300,-900,11600,1.44,3,0.01,no,0
CR26-111374,130000,male,graduate_school,single,37,0,0,0,66700,61900,12700,0.03,0,0.84,no,0
CR26-104362,760000,male,high_school,married,54,0,0,0,465200,-32900,118500,0.04,0,0.59,no,1
CR26-125277,310000,female,graduate_school,married,41,0,0,0,10900,17000,6600,0.1,0,0.07,no,0
CR26-113846,20000,male,high_school,married,51,0,2,2,17200,-4600,6800,0.07,1,0.72,no,0
CR26-127822,30000,female,graduate_school,single,29,1,1,1,1200,0,7100,1.0,2,0.0,yes,0
CR26-114639,360000,female,graduate_school,single,31,1,1,1,0,0,0,0.0,6,0.0,no,0
CR26-128844,80000,male,university,single,32,0,0,0,43700,48400,51200,0.2,1,1.01,yes,0
CR26-117264,70000,male,high_school,married,69,1,2,2,13000,-3900,6700,0.09,1,0.17,no,0
CR26-118890,280000,female,unknown,other_or_unknown,38,0,0,0,170100,142600,167300,0.16,0,1.02,no,0
CR26-114302,30000,female,university,single,25,2,2,1,14300,-17100,5000,0.06,1,0.34,yes,1
CR26-117289,140000,male,university,single,43,0,0,0,99200,47100,26200,0.04,0,0.92,no,0
CR26-127499,240000,female,university,married,38,0,0,0,207900,76100,42400,0.03,0,0.98,no,0
CR26-113930,140000,male,high_school,single,30,2,2,5,126700,36500,22500,0.03,1,1.04,no,1
CR26-122085,290000,female,high_school,married,49,2,2,3,266100,94100,71700,0.04,1,1.04,no,0
CR26-109979,260000,female,university,single,31,-1,3,4,87300,-13700,26300,0.05,3,0.32,no,0
CR26-111307,100000,female,high_school,married,39,-1,0,0,1000,-900,6800,1.19,0,0.0,yes,0
CR26-118699,110000,female,university,single,42,0,0,0,90200,40600,16700,0.03,0,0.97,no,0
CR26-125881,260000,female,graduate_school,married,40,-2,0,0,1900,-1600,15600,1.35,1,0.01,no,0
CR26-109875,30000,male,university,single,26,1,3,6,14800,-1100,3600,0.04,4,0.49,no,1
CR26-102715,30000,female,university,single,47,2,2,6,17300,-2200,4800,0.05,1,0.53,no,0
CR26-113563,140000,female,university,single,26,0,0,0,7800,18700,14800,0.32,0,0.16,yes,0
CR26-110718,200000,female,graduate_school,married,38,-1,0,0,9100,-3000,57400,1.05,0,0.02,no,0
CR26-104049,290000,female,graduate_school,married,34,0,0,0,177800,159700,53500,0.05,0,0.95,yes,0
CR26-106342,130000,male,high_school,single,37,1,1,1,600,-900,3500,0.67,5,0.0,no,0
CR26-105862,10000,male,graduate_school,single,23,0,5,4,6900,-6000,8000,0.19,3,0.3,no,0
CR26-122710,50000,male,university,single,28,0,2,1,28800,-2700,8200,0.05,1,0.53,no,1
CR26-121375,80000,female,high_school,married,49,0,0,0,59500,4700,12600,0.04,0,0.77,no,0
CR26-108861,60000,male,university,single,22,0,0,0,34200,40000,6500,0.03,0,0.99,yes,0
CR26-127812,240000,male,university,single,30,-2,0,0,6000,11100,26400,0.73,0,0.06,no,0
CR26-100933,130000,male,university,single,27,0,0,0,31300,-4000,8500,0.05,0,0.22,yes,0
CR26-128057,50000,female,graduate_school,married,29,0,0,0,29700,42100,8900,0.05,0,1.01,no,1
CR26-124251,360000,female,graduate_school,married,40,-1,0,0,20400,2100,90700,0.74,1,0.05,no,0
CR26-115790,440000,male,university,single,42,0,0,0,53000,5800,36000,0.11,0,0.15,no,0
CR26-104082,80000,female,university,single,27,0,0,0,36700,36100,10500,0.05,0,0.81,yes,0
CR26-112366,200000,female,high_school,single,29,-1,0,0,12000,-29000,41600,0.58,0,0.01,no,0
CR26-101447,120000,female,university,single,31,0,0,0,117700,-5800,26900,0.04,0,0.96,no,0
CR26-107157,280000,female,university,married,51,2,2,4,239200,62800,52000,0.04,1,0.92,no,0
CR26-117929,130000,female,university,single,34,0,2,1,102600,-600,24400,0.04,1,0.77,no,0
CR26-124006,50000,male,university,married,42,0,0,0,13800,-2900,4800,0.06,0,0.24,yes,0
CR26-116170,20000,female,university,single,27,-1,2,2,16700,10300,28600,0.29,1,1.03,no,0
CR26-125879,520000,female,graduate_school,single,35,0,0,0,57200,3400,32000,0.09,0,0.11,no,0
CR26-108438,90000,male,university,single,35,-1,3,2,1100,1600,6700,0.96,2,0.01,no,0
CR26-101374,20000,female,graduate_school,single,24,0,0,0,12900,700,7700,0.1,0,0.71,no,1
CR26-129836,120000,female,university,married,36,-1,0,0,400,-200,2100,1.0,2,0.0,no,0
CR26-103735,20000,female,graduate_school,single,25,-2,0,0,3800,-300,22600,1.0,3,0.0,yes,0
CR26-109298,50000,male,university,single,29,-1,0,0,6300,6400,8300,0.22,0,0.21,no,0
CR26-109427,20000,female,graduate_school,single,25,0,0,0,11000,3200,5900,0.09,0,0.58,no,0
CR26-106681,90000,female,high_school,single,27,1,2,2,65900,56200,9800,0.02,1,1.05,yes,0
CR26-116462,150000,female,graduate_school,married,38,-1,0,0,500,-1300,15100,5.0,4,0.0,no,1
CR26-111495,500000,female,graduate_school,married,34,-2,0,0,13000,0,78000,1.0,0,0.03,no,0
CR26-120985,90000,female,university,single,30,0,2,2,75600,-1200,17700,0.04,1,0.84,no,0
CR26-102531,310000,male,university,married,39,0,0,0,226100,28300,55400,0.04,0,0.77,no,0
CR26-109592,10000,male,university,single,35,0,0,0,9000,-3000,4400,0.08,0,0.7,yes,0
CR26-112684,80000,male,university,single,35,0,0,0,67100,33900,16500,0.04,1,0.97,no,0
CR26-112016,50000,female,graduate_school,single,36,1,2,6,30600,-3800,8400,0.05,1,0.58,yes,0
CR26-108786,80000,female,high_school,single,28,-1,0,0,5700,-400,36700,1.07,0,0.02,no,0
CR26-114178,60000,female,university,married,53,0,0,0,37900,28100,12000,0.05,0,0.93,no,0
CR26-100175,30000,female,graduate_school,single,24,0,0,0,28100,-5000,14300,0.08,0,0.84,yes,0
CR26-115494,260000,male,unknown,married,47,-1,0,0,1800,-200,13200,1.23,0,0.01,no,1
CR26-104905,220000,male,high_school,married,41,-2,0,0,19200,-24600,115900,1.01,0,0.05,yes,0
CR26-107014,200000,female,university,married,32,-1,0,0,16400,9700,21300,0.22,0,0.06,yes,1
CR26-117902,140000,female,university,single,26,0,2,1,162800,135500,55500,0.06,1,1.94,no,0
CR26-121929,160000,female,university,single,39,0,0,0,46300,-44600,118600,0.43,0,0.21,no,0
CR26-127021,200000,male,university,married,29,0,2,3,47500,-1600,15000,0.05,0,0.23,yes,0
CR26-118919,50000,female,high_school,married,50,1,2,3,1400,4400,0,0.0,6,0.09,no,0
CR26-127237,200000,female,graduate_school,single,28,0,0,0,123000,-19500,111600,0.15,0,0.53,yes,0
CR26-121174,10000,female,high_school,married,52,-1,2,5,3900,-1900,3300,0.14,2,0.25,no,1
CR26-102138,140000,female,university,single,29,0,0,0,48500,-13600,20500,0.07,0,0.31,no,0
CR26-106000,70000,female,high_school,married,55,0,0,0,44800,41200,8200,0.03,0,0.98,no,0
CR26-112187,20000,male,university,single,23,0,0,0,14300,-10500,12200,0.14,1,0.52,no,0
CR26-110629,180000,male,graduate_school,single,38,2,2,3,119600,14300,31300,0.04,0,0.63,no,0
CR26-105499,220000,female,university,single,29,2,2,1,31000,400,26100,0.14,0,0.13,no,0
CR26-118679,240000,male,university,married,42,-1,0,0,3400,-6500,12400,0.61,0,0.0,no,0
CR26-109817,500000,male,university,married,40,-2,0,0,17900,22500,86300,0.8,2,0.05,yes,0
CR26-118413,210000,female,graduate_school,single,48,1,1,1,400,-800,1300,0.61,4,0.0,yes,1
CR26-110690,240000,female,university,married,37,0,0,0,2900,300,17900,1.04,1,0.01,no,0
CR26-104561,210000,female,university,single,30,0,0,0,48400,-83800,110100,0.38,0,0.1,no,0
CR26-121100,60000,female,high_school,single,44,0,0,0,45100,22800,11000,0.04,0,0.94,no,0
CR26-102319,300000,female,university,single,57,-1,2,1,1100,2500,2900,0.44,3,0.01,no,0
CR26-116024,110000,male,university,single,24,0,0,0,40300,5200,14100,0.06,0,0.41,yes,0
CR26-119428,250000,male,graduate_school,single,28,-2,0,0,4500,-3900,28500,1.05,0,0.02,no,0
CR26-124350,30000,female,university,single,40,-1,0,0,2200,-8600,13700,0.79,4,0.03,no,0
CR26-105375,20000,female,university,married,50,2,2,1,19100,-3000,6900,0.06,1,0.87,no,0
CR26-117538,310000,female,university,married,30,0,0,0,286800,42600,68100,0.04,0,0.96,no,0
CR26-105820,200000,male,university,married,38,2,2,4,101800,4200,25500,0.04,1,0.51,yes,1
CR26-123705,140000,male,university,single,41,0,0,0,78700,28000,16600,0.04,0,0.66,no,0
CR26-121944,100000,female,high_school,single,46,2,2,2,400,200,1300,0.5,4,0.0,no,0
CR26-100896,220000,male,high_school,married,30,0,2,1,174200,-12000,35200,0.03,0,0.74,no,1
CR26-129192,50000,female,university,single,23,0,0,0,14000,19100,8500,0.1,0,0.54,no,0
CR26-120186,50000,male,university,single,23,-1,0,0,8500,2200,46200,0.91,2,0.04,no,0
CR26-122802,500000,female,graduate_school,married,53,-2,0,0,2200,-3300,12800,0.96,2,0.0,no,0
CR26-115400,130000,female,high_school,married,43,0,0,0,108700,29900,25000,0.04,0,1.0,yes,1
CR26-106903,140000,male,graduate_school,single,32,0,2,4,38000,-8000,13400,0.06,1,0.23,yes,0
CR26-120595,300000,male,graduate_school,single,31,0,0,0,23500,-4200,129300,0.92,0,0.06,no,0
CR26-128761,160000,female,university,married,31,3,3,4,145900,36600,31400,0.04,1,1.04,no,0
CR26-103462,700000,female,graduate_school,married,39,0,0,0,62500,37600,96800,0.26,0,0.14,no,0
CR26-111274,300000,male,graduate_school,married,54,0,0,0,39100,234600,0,0.0,6,0.78,no,1
CR26-111183,50000,female,high_school,married,33,0,0,0,3900,23500,0,0.0,6,0.47,no,0
CR26-115454,140000,female,university,married,37,0,0,0,62200,-9000,20000,0.05,0,0.41,no,0
CR26-127254,150000,female,university,single,28,0,0,0,81500,10900,19100,0.04,0,0.58,no,0
CR26-106363,50000,male,university,married,38,0,0,0,29300,31400,12800,0.07,0,1.01,no,0
CR26-107178,180000,female,university,single,27,1,2,3,17800,-1400,4700,0.04,2,0.1,yes,1
CR26-101049,20000,female,university,single,25,0,3,1,10900,-4800,6400,0.1,2,0.4,yes,0
CR26-101972,40000,male,graduate_school,single,31,0,0,0,33200,5100,9300,0.05,0,0.83,yes,1
CR26-114170,220000,male,university,married,47,4,4,6,192200,42000,27000,0.02,3,0.98,no,1
CR26-124887,10000,male,high_school,single,24,0,0,0,6200,-7100,12000,0.32,0,0.27,no,1
CR26-104532,300000,female,graduate_school,married,40,0,0,0,106900,34600,165400,0.26,0,0.41,yes,0
CR26-111573,130000,male,graduate_school,married,39,2,2,1,1000,0,5800,1.0,0,0.0,no,0
CR26-121253,500000,male,graduate_school,single,30,0,0,0,274600,79300,63900,0.04,0,0.62,no,0
CR26-119646,50000,male,high_school,single,33,0,0,0,17900,-4000,49200,0.46,1,0.18,no,0
CR26-127950,220000,female,graduate_school,single,36,-2,2,1,300,-100,1100,0.58,3,0.0,yes,0
CR26-125546,180000,male,high_school,married,30,-1,0,0,59700,-6100,13000,0.04,0,0.32,no,0
CR26-110700,100000,female,university,married,36,1,2,4,81900,-5300,16900,0.03,2,0.8,no,0
CR26-110470,180000,female,university,single,27,0,2,1,4900,2000,3000,0.1,1,0.03,no,0
CR26-101483,170000,male,graduate_school,married,45,0,2,2,2300,200,11200,0.81,3,0.02,yes,0
CR26-123752,60000,female,university,married,33,0,0,0,58100,-1200,14100,0.04,0,0.96,no,0
CR26-113330,80000,female,university,married,39,0,0,0,40900,2100,11200,0.05,0,0.52,no,0
CR26-111945,260000,male,university,married,28,0,0,0,187000,81600,42100,0.04,0,0.87,yes,0
CR26-119928,200000,female,other,single,27,-2,0,0,0,0,0,0.0,6,0.0,no,1
CR26-100831,420000,male,high_school,married,45,2,2,1,448400,170400,90200,0.03,0,1.24,yes,1
CR26-119733,370000,female,university,single,40,-2,2,1,160200,-172700,343700,0.36,1,0.03,no,0
CR26-115524,320000,male,university,married,39,0,0,0,164500,213300,691400,0.7,1,0.97,yes,1
